TUCASEID,TULINENO,EEINCOME1,ERBMI,ERHHCH,ERINCOME,ERSPEMCH,ERTPREAT,ERTSEAT,ETHGT,ETWGT,EUDIETSODA,EUDRINK,EUEAT,EUEXERCISE,EUEXFREQ,EUFASTFD,EUFASTFDFRQ,EUFFYDAY,EUFDSIT,EUFINLWGT,EUSNAP,EUGENHTH,EUGROSHP,EUHGT,EUINCLVL,EUINCOME2,EUMEAT,EUMILK,EUPRPMEL,EUSODA,EUSTORES,EUSTREASON,EUTHERM,EUWGT,EUWIC,EXINCOME1
20140201142153,1,1,28.5,3,1,5,45,5,0,0,-1,1,1,2,-1,1,4,2,1,  9389845.854987,2,3,2,62,5,-1,1,2,3,2,-1,-1,2,156,-1,0
20140201142154,1,2,25.6,3,3,5,15,0,0,0,-1,1,2,1,1,1,1,1,1,  3197934.251386,1,3,1,62,5,1,1,2,1,2,2,2,2,140,1,0
20140201142157,1,1,32.7,3,1,-1,50,6,0,0,1,1,1,2,-1,2,-1,-1,1,  6554445.820371,2,3,1,70,5,-1,1,2,1,1,1,5,2,228,-1,0
20140201142159,1,1,18.9,3,1,5,60,30,0,0,-1,1,1,2,-1,1,1,2,1,  2392067.412936,2,2,1,64,5,-1,1,2,1,2,1,6,2,110,2,0
20140201142164,1,1,30.0,3,1,5,100,30,0,0,-1,2,1,1,7,2,-1,-1,1,  8216115.546169,2,2,2,64,5,-1,-1,-1,2,-1,-1,-1,-1,175,-1,0
20140201142165,1,2,30.8,3,5,-1,65,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  1450998.529247,1,4,1,63,5,2,1,2,1,-1,1,1,2,174,-1,0
20140201142172,1,2,20.6,3,3,5,15,20,0,0,-1,1,1,1,5,1,1,2,1,  9929326.225785,2,2,1,65,5,1,1,2,1,2,2,1,2,124,-1,0
20140201142174,1,1,26.6,3,1,5,75,0,0,0,-1,2,2,1,3,2,-1,-1,1,  6272085.128302,2,2,3,67,5,-1,1,2,3,-1,1,2,2,170,-1,0
20140201142175,1,1,31.7,3,1,5,60,0,0,0,-1,1,2,1,7,1,2,1,1, 16002544.494650,2,1,2,73,5,-1,-1,-1,2,2,-1,-1,-1,240,-1,0
20140201142180,1,1,25.8,3,1,5,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  9040209.248442,2,3,1,66,5,-1,1,2,1,-1,1,2,2,160,2,0
20140201142184,1,1,-1.0,3,1,5,45,12,0,-1,-1,2,1,1,2,1,2,2,1, 12184145.191255,2,2,1,68,5,1,1,2,1,-1,1,2,2,-3,-1,84
20140201142187,1,1,23.7,3,1,-1,75,10,0,0,-1,1,1,2,-1,1,5,1,1,  2958602.372510,2,2,1,71,5,-1,1,2,1,2,2,2,2,170,-1,0
20140201142190,1,1,21.9,3,1,-1,30,20,0,0,-1,2,1,1,4,1,4,2,1, 26970332.218147,2,2,2,62,5,-2,-1,-1,2,-1,-1,-1,-1,120,2,73
20140201142192,1,3,23.8,1,2,5,60,-2,0,0,-1,-2,-2,1,2,2,-1,-1,1,  3808896.066804,2,3,2,62,5,-1,-1,-1,2,-1,-1,-1,-1,130,2,0
20140201142194,1,3,28.5,3,2,5,40,0,0,0,-1,2,2,1,7,2,-1,-1,1,  3708154.396207,2,4,1,62,5,-1,1,2,1,-1,3,3,2,156,2,0
20140201142196,1,1,33.8,3,1,5,140,0,0,0,-1,1,2,1,4,1,4,1,1, 22883102.904400,2,2,2,62,5,-1,-1,-1,2,2,-1,-1,-1,185,2,0
20140201142198,1,1,22.3,3,1,5,80,15,0,0,-1,1,1,1,5,2,-1,-1,1,  9173040.233627,2,1,2,64,5,-1,-1,-1,2,2,-1,-1,-1,130,-1,0
20140201142201,1,1,20.0,3,1,-1,20,15,0,0,-1,2,1,1,3,1,2,1,1, 22026075.227043,2,2,2,67,5,-2,-1,-1,2,-1,-1,-1,-1,128,-1,73
20140201142202,1,1,47.0,3,1,-1,60,30,0,0,-1,1,1,2,-1,1,1,2,1,  2114217.739903,2,3,1,64,5,-1,1,2,1,2,2,1,2,274,-1,0
20140201142204,1,-2,30.7,3,-1,-1,5,15,0,0,1,1,1,2,-1,1,2,2,1,  6517216.239437,2,5,3,71,5,-2,-1,-1,2,1,1,2,-1,220,-1,2
20140201142208,1,1,21.3,3,1,5,70,0,0,0,-1,2,2,1,3,1,4,1,1,  6617897.426660,2,2,2,65,5,-1,1,2,3,-1,-1,-1,2,128,2,0
20140201142212,1,1,49.8,3,1,-1,10,0,0,0,2,1,2,2,-1,2,-1,-1,1, 23741529.151293,2,4,2,60,5,-2,2,2,3,1,-1,-1,-1,255,2,73
20140201142213,1,2,22.4,3,5,-1,50,0,0,0,1,1,2,1,7,2,-1,-1,1,  3202257.493374,1,3,1,72,5,2,1,2,1,1,1,1,2,165,-1,0
20140201142214,1,1,23.4,3,1,5,90,0,0,0,2,1,2,1,1,2,-1,-1,1,  9742276.060891,2,5,2,66,5,1,1,2,1,1,-1,-1,2,145,2,73
20140201142216,1,1,21.6,3,1,-1,60,15,0,0,-1,1,1,1,5,2,-1,-1,1,  2410849.810291,2,1,1,62,5,-1,1,2,1,2,1,1,2,118,-1,0
20140201142217,1,1,32.8,3,1,-1,30,10,0,0,-1,1,1,1,4,1,1,2,1,  1883913.482499,2,2,1,63,5,-1,1,2,1,2,1,1,2,185,-1,0
20140201142218,1,1,23.3,3,1,5,140,10,0,0,1,1,1,1,1,1,2,2,1,  2546047.064361,2,2,3,65,5,-1,1,2,1,1,3,1,1,140,2,0
20140201142221,1,1,22.1,3,1,-1,30,35,0,0,-1,1,1,1,4,1,3,1,1,  6523548.276406,2,1,1,69,5,-1,1,2,1,2,1,1,2,150,2,0
20140201142231,1,1,29.0,3,1,-1,50,0,0,0,1,1,2,1,3,1,20,1,1,  2725679.219323,2,1,1,73,5,-1,1,2,1,1,2,1,2,220,-1,0
20140201142233,1,1,20.1,2,1,-1,35,13,0,0,-1,2,1,1,3,1,2,1,1, 13863911.670881,2,3,2,62,5,-2,-1,-1,2,-1,-1,-1,-1,110,2,73
20140201142235,1,2,30.1,3,5,-1,10,10,0,0,-1,2,1,1,6,1,4,2,1, 13324364.000506,1,5,1,63,5,2,1,2,1,-1,1,1,2,170,1,0
20140201142237,1,1,38.7,3,1,-1,25,0,0,0,-1,1,2,1,2,1,3,2,1, 13910896.646062,2,3,1,60,5,-1,1,2,1,2,1,2,2,198,2,0
20140201142241,1,2,39.5,3,3,-1,65,0,0,0,2,1,2,2,-1,1,4,2,1,  8875445.297315,2,2,3,64,5,1,-1,-1,2,1,1,1,-1,230,2,0
20140201142242,1,1,27.9,3,1,5,20,15,0,0,2,1,1,2,-1,1,1,2,1,  5162608.754425,2,2,1,67,5,-1,1,1,3,1,1,1,2,178,2,0
20140201142244,1,1,28.3,3,1,5,60,5,0,0,-1,1,1,1,4,1,2,2,1,  2281238.934054,2,2,1,64,5,-1,1,2,1,2,5,3,2,165,2,0
20140201142247,1,1,28.7,3,1,4,90,30,0,0,2,1,1,1,1,1,5,1,1,  3746545.580856,2,2,2,70,5,-1,-1,-1,2,1,-1,-1,-1,200,2,0
20140201142248,1,1,27.4,3,1,4,310,10,0,0,2,1,1,1,3,2,-1,-1,1,  2733736.635130,2,3,3,67,5,-1,1,2,1,1,1,2,2,175,-1,0
20140201142255,1,2,36.8,3,3,-1,30,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  2240529.149116,2,4,1,57,5,1,2,2,1,2,2,2,-1,170,-1,0
20140201142258,1,2,28.2,3,5,-1,0,30,0,0,-1,1,1,2,-1,2,-1,-1,1,  1876272.868722,2,2,1,67,5,2,1,2,1,2,1,1,2,180,-1,0
20140201142259,1,1,37.2,3,1,5,75,0,0,0,-1,2,2,1,3,1,1,2,1,  2249616.646643,2,4,1,68,5,-1,1,2,1,-1,1,1,2,245,2,0
20140201142272,1,2,31.8,3,3,5,90,0,0,0,-1,2,2,1,1,1,2,2,1,  4497812.930745,2,4,3,67,5,1,1,2,3,-1,2,1,2,203,-1,0
20140201142276,1,1,28.3,3,1,5,90,1,0,0,-1,2,1,2,-1,1,1,2,1,  4496282.264315,2,3,1,65,5,-1,-1,-1,2,-1,2,4,-1,170,2,0
20140201142280,1,2,24.4,3,5,3,35,10,0,0,-1,1,1,2,-1,1,3,1,1,  9852639.507339,2,4,3,71,5,3,1,2,3,2,2,3,2,175,2,0
20140201142282,1,2,24.9,3,5,-1,15,0,0,0,-1,2,2,1,7,2,-1,-1,1,  6074252.743120,1,4,1,64,5,2,1,2,1,-1,1,2,2,145,-1,0
20140201142284,1,1,27.1,1,1,5,55,12,0,0,-1,1,1,1,5,1,2,2,1,  6727011.373467,2,1,2,70,5,-1,-1,-1,2,2,-1,-1,-1,189,-1,0
20140201142287,1,1,25.1,3,1,5,45,0,0,0,2,1,2,1,2,2,-1,-1,1,  4549692.551106,2,3,1,72,5,-1,1,2,1,1,1,2,2,185,2,0
20140201142295,1,2,26.8,2,3,4,80,0,0,0,-1,1,2,1,3,2,-1,-1,1, 18504783.070048,2,2,2,64,5,1,-1,-1,2,2,-1,-1,-1,156,1,0
20140201142296,1,1,31.1,3,1,-1,30,15,0,0,2,1,1,2,-1,1,2,1,1,  3871561.024317,2,3,1,62,5,-1,1,2,1,1,1,2,2,170,2,0
20140201142298,1,-2,40.7,3,-1,-1,30,0,0,0,2,1,2,2,-1,2,-1,-1,2,  5887424.743191,2,4,2,72,5,-2,2,2,3,1,-1,-1,-1,300,2,2
20140201142302,1,1,36.0,3,1,5,60,0,0,0,2,1,2,2,-1,1,1,2,1, 11297240.265065,2,2,1,64,5,-1,1,2,1,1,2,1,2,210,-1,0
20140201142307,1,2,24.9,3,5,-1,85,10,0,0,-1,1,1,2,-1,1,4,1,1,  7476812.166872,2,2,3,64,5,2,1,2,3,2,5,3,2,145,2,0
20140201142313,1,1,36.9,3,1,5,80,70,0,0,1,1,1,2,-1,1,5,2,1,  8836090.708538,2,3,1,69,5,-1,1,2,1,1,2,6,2,250,2,0
20140201142322,1,1,23.3,3,1,5,30,0,0,0,-1,1,2,1,3,2,-1,-1,1,  5692303.687485,2,1,3,65,5,-1,1,2,1,2,1,1,2,140,-1,0
20140201142327,1,1,26.4,3,1,-1,50,30,0,0,-1,2,1,1,4,1,2,2,1,  1878161.363017,2,1,1,61,5,-1,1,2,1,-1,1,6,2,140,-1,0
20140201142329,1,1,40.7,3,1,5,115,0,0,0,2,1,2,2,-1,1,2,2,1,  3018069.632124,2,2,1,63,5,-1,1,2,1,1,3,1,2,230,2,0
20140201142341,1,1,29.3,3,1,5,150,0,0,0,-1,1,2,2,-1,1,2,1,1,  5461813.101032,2,3,1,62,5,-1,1,2,1,2,2,4,1,160,2,0
20140201142342,1,1,26.6,3,1,-1,45,10,0,0,1,1,1,1,3,1,2,2,1,  6809451.153747,2,2,1,67,5,-1,1,2,1,1,1,3,2,170,-1,0
20140201142345,1,3,35.3,3,2,-1,10,30,0,0,1,1,1,2,-1,2,-1,-1,1,  3471997.190996,2,2,1,72,5,-1,1,2,1,1,2,2,2,260,-1,0
20140201142347,1,2,25.0,3,5,-1,45,5,0,0,-1,2,1,2,-1,2,-1,-1,1,  1277595.833890,1,4,1,60,5,2,1,2,1,-1,1,2,2,128,-1,0
20140201142349,1,2,-1.0,3,2,5,65,20,0,-1,-1,2,1,1,7,2,-1,-1,1,  6691719.293390,2,1,3,66,5,-2,1,2,3,-1,1,2,2,-5,2,0
20140201142350,1,2,-1.0,3,5,3,60,10,0,-1,-1,1,1,1,3,2,-1,-1,1,  4965210.253642,2,4,1,64,5,2,1,2,1,2,1,1,1,-2,2,12
20140201142352,1,1,23.2,3,1,-1,100,10,0,0,2,1,1,1,5,1,5,1,3,  5494439.798358,2,2,2,64,5,-1,-1,-1,2,1,-1,-1,-1,135,2,0
20140201142359,1,2,51.4,3,5,-1,40,0,0,0,2,1,2,2,-1,1,3,1,2,  4210466.253557,1,5,1,60,5,2,-1,-1,2,1,1,4,-1,263,-1,0
20140201142360,1,1,30.6,3,1,5,30,15,0,0,-1,1,1,1,4,1,2,2,1, 16079342.130436,2,2,1,64,5,-1,1,2,1,2,1,2,2,178,-1,0
20140201142361,1,-3,34.5,3,-1,-1,180,0,0,0,-1,1,2,1,5,1,1,2,1, 17526064.328958,2,4,1,63,5,-3,1,2,3,2,1,2,2,195,2,3
20140201142364,1,1,25.8,3,1,-1,30,10,0,0,-1,1,1,2,-1,1,1,2,1,  4316258.218818,2,2,1,68,5,-1,1,2,1,2,2,1,2,170,-1,0
20140201142365,1,1,20.8,3,1,5,90,15,0,0,-1,1,1,1,7,1,1,2,1,  4980487.297956,2,1,1,65,5,-1,1,2,1,2,2,4,2,125,2,0
20140201142366,1,2,28.8,3,5,5,15,2,0,0,2,1,1,1,3,1,1,2,1, 11938178.312625,2,2,1,64,5,2,1,2,1,1,2,4,2,168,2,0
20140201142367,1,1,33.8,3,1,-1,0,10,0,0,2,1,1,2,-1,2,-1,-1,1, 56827397.753953,2,4,1,67,5,-2,1,2,1,1,2,1,2,216,-1,71
20140201142371,1,1,29.2,3,1,-1,60,30,0,0,-1,1,1,1,1,1,2,2,1,  2847818.746868,2,2,1,64,5,-1,2,2,1,2,1,6,-1,170,-1,0
20140201142372,1,1,31.2,3,1,-1,0,20,0,0,2,1,1,2,-1,1,5,2,1, 16134875.128457,2,1,2,75,5,-1,-1,-1,2,1,-1,-1,-1,250,-1,0
20140201142376,1,1,27.8,3,1,5,15,30,0,0,-1,1,1,2,-1,1,2,2,1,  5658618.462633,2,2,3,68,5,-1,1,2,3,2,1,1,2,183,-1,0
20140201142377,1,1,25.5,3,1,-1,0,10,0,0,2,1,1,2,-1,1,3,2,1,  4392481.043370,2,2,1,66,5,-1,1,2,1,1,1,1,2,158,2,0
20140201142379,1,2,25.6,2,3,5,20,0,0,0,-1,2,2,1,3,2,-1,-1,1, 22343229.230075,2,2,1,62,5,1,1,1,1,-1,1,1,2,140,2,0
20140201142382,1,1,19.5,3,1,5,165,5,0,0,-1,1,1,1,4,1,2,2,1,  4732428.635423,2,1,1,63,5,-1,1,2,1,2,1,3,1,110,2,0
20140201142383,1,1,25.8,3,1,5,120,0,0,0,-1,1,2,1,7,1,4,2,1,  5732752.295315,2,1,2,67,5,-1,-1,-1,2,2,-1,-1,-1,165,-1,0
20140201142384,1,3,18.3,3,2,-1,110,0,0,0,-1,1,2,2,-1,2,-1,-1,3,  7642974.503693,2,4,1,65,5,-1,1,2,1,2,1,1,2,110,-1,0
20140201142386,1,2,26.4,3,5,-1,60,0,0,0,2,1,2,2,-1,1,1,2,1,  8668676.198424,2,3,1,61,5,3,1,2,1,1,2,2,2,140,-1,0
20140201142387,1,1,22.8,3,1,-1,75,10,0,0,1,1,1,1,7,1,2,2,1,  2010415.620817,2,2,1,63,5,-1,1,2,1,1,5,1,2,129,-1,0
20140201142388,1,1,21.3,3,1,-1,40,0,0,0,-1,2,2,1,2,2,-1,-1,1,  1166127.793332,2,3,1,65,5,-3,1,2,1,-1,1,1,2,128,-1,81
20140201142389,1,1,30.1,3,1,5,10,6,0,0,2,1,1,1,1,1,5,2,1,  6579401.697292,2,3,3,70,5,-1,-1,-1,2,1,2,4,-1,210,2,0
20140201142390,1,2,22.3,3,5,3,50,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  3832787.501671,2,5,1,66,5,2,1,2,1,-1,1,1,2,138,2,12
20140201142398,1,2,24.4,3,5,-1,95,10,0,0,-1,1,1,2,-1,1,1,2,2, 10588580.315265,1,5,2,70,5,2,-1,-1,2,2,-1,-1,-1,170,2,0
20140201142399,1,1,23.7,3,1,-1,85,0,0,0,2,1,2,1,7,2,-1,-1,1, 15399057.949508,2,2,3,72,5,-2,-1,-1,2,1,1,1,-1,175,-1,73
20140201142400,1,1,44.8,3,1,-1,120,10,0,0,3,1,1,2,-1,1,3,2,1,  7593230.669107,2,3,2,72,5,-1,1,2,3,1,-1,-1,2,330,-1,0
20140201142405,1,1,27.0,3,1,-1,25,35,0,0,-1,2,1,1,5,1,1,2,1,  2118876.394309,2,2,1,73,5,-1,1,2,1,-1,2,2,2,205,-1,0
20140201142407,1,2,41.6,3,5,5,15,0,0,0,-1,2,2,1,5,2,-1,-1,1, 10730209.514183,2,3,2,70,5,2,-1,-1,2,-1,-1,-1,-1,290,-1,0
20140201142410,1,1,43.3,3,1,-1,150,0,0,0,1,1,2,2,-1,1,2,2,1,  6596529.932871,2,4,1,65,5,-1,1,2,1,1,1,2,2,260,2,0
20140201142411,1,2,33.9,3,3,-1,60,10,0,0,-1,1,1,1,7,1,2,2,1,  5660179.598582,2,1,1,72,5,1,1,2,1,2,1,2,2,250,-1,0
20140201142414,1,1,27.9,3,1,5,150,0,0,0,-1,2,2,1,1,1,2,1,1, 18481802.473715,2,2,1,71,5,-1,-1,-1,2,-1,1,3,-1,200,-1,0
20140201142418,1,3,23.5,3,2,5,30,0,0,0,-1,2,2,1,7,2,-1,-1,1,  3077950.109941,2,1,2,67,5,-1,-1,-1,2,-1,-1,-1,-1,150,2,0
20140201142419,1,1,22.6,3,1,5,80,10,0,0,-1,2,1,1,5,1,1,2,1, 18321506.007638,2,2,1,66,5,-1,1,2,1,-1,1,2,2,140,2,0
20140201142422,1,1,27.2,3,1,5,45,0,0,0,-1,2,2,1,5,1,1,2,1,  3527076.035855,2,2,3,71,5,-1,1,2,3,-1,2,1,2,195,2,0
20140201142424,1,2,-1.0,3,5,5,0,37,0,-1,-1,1,1,1,6,1,5,2,1, 10383697.188780,2,3,1,63,5,2,2,2,3,2,1,2,-1,-2,2,0
20140201142425,1,1,25.6,1,1,-1,0,40,0,0,-1,1,1,2,-1,1,2,1,1,  5559527.410216,2,2,1,62,5,-1,1,2,1,2,1,2,2,140,2,0
20140201142427,1,1,25.0,3,1,5,150,0,0,0,-1,1,2,1,2,1,4,2,1,  6102681.811385,2,1,2,66,5,-1,-1,-1,2,2,-1,-1,-1,155,-1,0
20140201142428,1,1,20.8,3,1,5,120,2,0,0,-1,1,1,1,4,2,-1,-1,1,  5922625.396862,2,1,1,67,5,-1,1,2,1,2,1,3,2,133,-1,0
20140201142429,1,1,21.0,3,1,-1,120,120,0,0,1,1,1,1,3,1,2,1,1,  2554039.651435,2,1,1,66,5,-1,1,2,1,1,1,3,1,130,2,0
20140201142430,1,1,-1.0,3,1,5,30,30,0,-1,1,1,1,1,3,1,3,1,1,  6784107.174060,2,3,3,64,5,-1,-1,-1,2,1,1,2,-1,-5,2,0
20140201142431,1,2,27.4,1,5,5,60,20,0,0,-1,1,1,1,4,1,4,1,1, 19469572.407601,2,2,2,68,5,2,-1,-1,2,2,-1,-1,-1,180,2,0
20140201142445,1,1,35.0,3,1,5,20,0,0,0,-1,1,2,2,-1,2,-1,-1,1, 14994700.250027,2,2,1,68,5,-1,1,2,1,2,1,2,2,230,-1,0
20140201142446,1,1,20.5,3,1,5,110,0,0,0,-1,2,2,1,5,2,-1,-1,1,  6195233.360920,2,3,1,60,5,-1,1,2,1,-1,1,6,2,105,-1,0
20140201142449,1,1,35.3,3,1,5,30,15,0,0,-1,1,1,2,-1,1,3,2,1,  2159299.572042,2,3,3,72,5,-1,1,2,3,2,1,1,2,260,-1,0
20140201142453,1,1,26.8,3,1,5,80,0,0,0,-1,1,2,2,-1,1,2,2,1,  5493987.098728,2,1,3,65,5,-1,1,2,3,2,1,5,1,161,2,0
20140201142460,1,1,20.1,3,1,5,60,45,0,0,2,1,1,1,7,1,1,2,1,  8037676.682754,2,2,2,68,5,-1,-1,-1,2,1,-1,-1,-1,132,2,0
20140201142462,1,2,17.0,3,3,-1,75,0,0,0,-1,2,2,1,3,1,1,2,1,  4816348.702557,2,2,1,65,5,1,1,1,1,-1,1,1,1,102,-1,0
20140201142464,1,1,17.2,3,1,5,45,15,0,0,-1,2,1,1,1,2,-1,-1,1, 22795469.848315,2,2,1,70,5,-1,1,2,1,-1,3,1,2,120,2,0
20140201142465,1,1,24.4,3,1,-1,45,5,0,0,-1,2,1,1,3,1,5,1,1,  4784304.022589,2,2,1,71,5,-1,2,2,1,-1,1,2,-1,175,2,0
20140201142466,1,2,20.0,3,5,-1,65,0,0,0,2,1,2,2,-1,2,-1,-1,1,  3827647.601368,2,4,1,65,5,3,1,2,1,1,1,3,2,120,-1,0
20140201142470,1,1,31.9,3,1,1,150,135,0,0,2,1,1,1,3,1,2,1,1, 10566873.841590,2,2,3,72,5,-1,1,2,3,1,1,2,2,235,2,0
20140201142472,1,2,41.0,1,5,4,30,5,0,0,-1,1,1,1,3,1,10,1,1, 11665250.232980,1,3,1,62,5,2,1,2,1,2,2,1,2,224,2,0
20140201142473,1,1,22.6,3,1,5,150,0,0,0,-1,2,2,1,2,1,3,2,1,  3642358.637227,2,2,1,66,5,-1,1,2,1,-1,1,2,2,140,2,0
20140201142474,1,2,28.6,3,5,5,90,30,0,0,-1,2,1,1,4,2,-1,-1,1,  3706404.008742,2,2,2,75,5,3,1,2,3,-1,-1,-1,2,229,2,0
20140201142476,1,2,38.4,3,5,-1,30,0,0,0,1,1,2,2,-1,1,3,2,1, 13648664.871842,2,3,1,62,5,2,2,2,1,1,1,2,-1,210,2,0
20140201142482,1,1,31.9,1,1,5,0,0,0,0,-1,2,2,1,2,2,-1,-1,1,  6757628.000143,2,4,2,72,5,-1,-1,-1,2,-1,-1,-1,-1,235,-1,0
20140201142484,1,1,25.8,3,1,5,90,120,0,0,-1,2,1,1,1,1,3,2,1, 16498576.650571,2,2,1,70,5,-3,1,2,3,-1,1,2,2,180,-1,84
20140201142488,1,1,29.7,3,1,-1,70,0,0,0,2,1,2,2,-1,1,2,2,1,  1849928.473689,2,4,1,60,5,-1,1,2,1,1,2,4,2,152,-1,0
20140201142489,1,1,32.1,3,1,-1,45,15,0,0,-1,2,1,1,2,1,3,2,1,  1693598.082035,2,2,1,66,5,-1,1,2,1,-1,1,3,2,199,-1,0
20140201142491,1,1,28.1,3,1,4,75,5,0,0,-1,1,1,2,-1,2,-1,-1,1,  8052660.476157,2,3,3,69,5,-1,-1,-1,2,2,1,3,-1,190,2,0
20140201142506,1,1,28.3,3,1,5,30,20,0,0,-1,2,1,1,2,2,-1,-1,1,  3198809.223087,2,2,3,63,5,-1,1,2,1,-1,1,3,2,160,-1,0
20140201142507,1,2,34.0,3,5,-1,150,5,0,0,-1,1,1,1,7,2,-1,-1,1,   939138.213295,2,5,1,64,5,2,1,2,1,2,5,3,2,198,-1,0
20140201142510,1,2,39.1,3,5,-1,20,0,0,0,-1,1,2,2,-1,2,-1,-1,2,  2909749.486674,2,5,1,60,5,2,1,2,1,2,1,6,2,200,2,0
20140201142512,1,2,23.1,3,5,-1,0,10,0,0,2,1,1,2,-1,1,2,2,1,  4922238.156602,2,1,1,74,5,2,1,2,1,1,1,2,2,180,-1,0
20140202140055,1,2,18.3,3,5,-1,60,0,0,0,2,1,2,2,-1,2,-1,-1,3, 14732144.483089,2,5,1,62,5,2,1,2,1,1,1,2,2,100,2,0
20140202140085,1,2,26.5,3,5,-1,90,65,0,0,-1,1,1,1,6,1,1,2,2,  5335902.144568,1,3,1,62,5,2,1,2,1,2,1,4,2,145,-1,0
20140202140088,1,1,26.2,1,1,-1,30,0,0,0,-1,2,2,2,-1,1,2,2,1,  3121204.697131,2,4,1,75,5,-3,-1,-1,2,-1,1,2,-1,210,2,81
20140202140098,1,2,25.8,1,3,-1,30,0,0,0,-1,2,2,2,-1,1,1,2,1,  5460873.671082,2,3,2,71,5,1,-1,-1,2,-1,-1,-1,-1,185,2,0
20140202140108,1,1,30.3,3,1,-1,60,15,0,0,1,1,1,2,-1,1,2,2,1,  2288789.772759,2,3,1,60,5,-1,1,2,1,1,2,4,2,155,2,0
20140202140130,1,2,26.5,3,5,4,20,0,0,0,-1,2,2,1,3,2,-1,-1,3, 10057793.214102,2,3,1,68,5,2,2,2,1,-1,1,2,-1,174,1,0
20140202140168,1,1,31.7,3,1,-1,0,60,0,0,-1,2,1,1,2,1,2,2,1,  8606662.653053,2,2,1,69,5,-1,1,2,1,-1,2,2,2,215,-1,0
20140202140500,1,1,25.6,3,1,5,0,10,0,0,-1,1,1,1,2,1,3,2,1, 19416671.544059,2,2,1,65,5,-1,1,2,1,2,2,1,2,154,-1,0
20140202140520,1,1,19.1,3,1,-1,75,60,0,0,-1,2,1,1,2,2,-1,-1,1,  7801376.348100,2,1,1,63,5,-1,1,2,1,-1,1,1,2,108,-1,0
20140202140523,1,1,30.0,3,1,-1,20,5,0,0,-1,1,1,1,6,2,-1,-1,1, 33828290.095658,-2,3,2,64,5,-2,1,2,3,2,-1,-1,2,175,2,73
20140202140540,1,1,17.2,1,1,-1,80,15,0,0,-1,1,1,1,2,2,-1,-1,1,  5080253.057463,2,4,3,70,5,-1,1,1,3,2,1,6,2,120,-1,0
20140202140605,1,1,26.6,3,1,5,90,0,0,0,-1,2,2,1,7,1,1,2,1,  6781820.474278,2,2,1,67,5,-1,1,2,1,-1,1,2,2,170,-1,0
20140202140636,1,1,23.5,3,1,-1,30,8,0,0,-1,1,1,1,4,1,3,2,1,  5715985.258090,2,2,1,65,5,-1,1,2,1,2,1,3,2,141,2,0
20140202140648,1,1,38.4,3,1,5,135,0,0,0,-1,1,2,1,3,1,3,2,1,  8848534.368491,2,5,2,62,5,-1,1,1,3,2,-1,-1,1,210,-1,0
20140202140664,1,1,23.2,3,1,5,75,15,0,0,-1,1,1,1,3,1,1,2,1,  5726751.558570,2,1,1,64,5,-1,1,2,1,2,2,2,2,135,2,0
20140202140678,1,1,20.9,3,1,5,95,0,0,0,-1,1,2,1,3,2,-1,-1,1,  4726362.277484,2,2,1,63,5,-1,1,2,1,2,1,3,2,118,-1,0
20140202140718,1,1,19.4,3,1,1,80,0,0,0,2,1,2,1,3,1,2,1,1,  5943349.370557,2,3,1,70,5,-1,1,2,3,1,1,5,2,135,2,0
20140202140742,1,2,34.9,3,3,-1,50,0,0,0,-1,1,2,1,2,2,-1,-1,1,  9791590.413944,2,3,1,65,5,1,1,2,1,2,2,4,2,210,-1,0
20140202140752,1,1,19.5,3,1,5,75,0,0,0,2,1,2,1,7,2,-1,-1,1, 14322047.790998,2,3,3,71,5,-1,-1,-1,2,1,5,1,-1,140,-1,0
20140202140794,1,1,32.3,3,1,5,30,50,0,0,-1,1,1,1,6,2,-1,-1,1, 26094857.461313,2,3,1,70,5,-1,1,2,3,2,1,2,2,225,2,0
20140202140818,1,2,-1.0,3,5,5,25,0,0,-1,2,1,2,1,4,1,1,1,2,  8558952.080088,2,1,1,64,5,3,1,2,1,1,5,1,2,-5,2,0
20140202140828,1,2,25.8,3,3,5,75,0,0,0,2,1,2,2,-1,2,-1,-1,1, 10318506.076960,1,4,2,66,5,1,-1,-1,2,1,-1,-1,-1,160,1,0
20140202140830,1,1,21.6,3,1,5,90,108,0,0,1,1,1,1,4,1,7,1,1, 14521137.734288,2,2,2,72,5,-1,-1,-1,2,1,-1,-1,-1,159,2,0
20140202140840,1,1,29.7,3,1,4,40,0,0,0,-1,1,2,1,1,1,1,2,1,  4975606.330045,2,3,2,73,5,-1,-1,-1,2,2,-1,-1,-1,225,2,0
20140202140853,1,2,29.0,1,3,-1,60,10,0,0,-1,1,1,2,-1,1,1,2,1,  7317735.375279,2,3,1,67,5,1,1,2,1,2,1,4,2,185,2,0
20140202140877,1,1,35.9,3,1,5,120,5,0,0,1,1,1,2,-1,1,5,2,1,  3229149.995385,2,3,3,70,5,-1,1,2,3,1,1,3,2,250,2,0
20140202140932,1,1,24.3,3,1,-1,30,20,0,0,-1,1,1,1,7,1,1,1,1,  1444358.006796,2,2,1,68,5,-1,1,2,1,2,2,2,2,160,2,0
